BGC,Accession ID,Description,Product Prediction,BiG-SCAPE class,Organism,Taxonomy,genome_id,group
CAITIQ010000323.region001,CAITIQ010000323,Uncultured delta strain ErkenSummer_bin-6818,terpene,Terpene,Uncultured delta,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,CAITIQ01,CAITIQ01 sp903892415",GCA_903892415,NCBI
CAITIQ010000344.region001,CAITIQ010000344,Uncultured delta strain ErkenSummer_bin-6818,lassopeptide.RRE-containing,RiPPs,Uncultured delta,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,CAITIQ01,CAITIQ01 sp903892415",GCA_903892415,NCBI
CAITIQ010000373.region001,CAITIQ010000373,Uncultured delta strain ErkenSummer_bin-6818,RiPP-like,RiPPs,Uncultured delta,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,CAITIQ01,CAITIQ01 sp903892415",GCA_903892415,NCBI
CAITIQ010000421.region001,CAITIQ010000421,Uncultured delta strain ErkenSummer_bin-6818,arylpolyene,Others,Uncultured delta,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,CAITIQ01,CAITIQ01 sp903892415",GCA_903892415,NCBI
CAITIQ010000501.region001,CAITIQ010000501,Uncultured delta strain ErkenSummer_bin-6818,terpene,Terpene,Uncultured delta,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,CAITIQ01,CAITIQ01 sp903892415",GCA_903892415,NCBI
CAITIQ010000508.region001,CAITIQ010000508,Uncultured delta strain ErkenSummer_bin-6818,RiPP-like,RiPPs,Uncultured delta,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,CAITIQ01,CAITIQ01 sp903892415",GCA_903892415,NCBI
CAITIQ010000547.region001,CAITIQ010000547,Uncultured delta strain ErkenSummer_bin-6818,T1PKS.NRPS,PKS-NRP_Hybrids,Uncultured delta,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,CAITIQ01,CAITIQ01 sp903892415",GCA_903892415,NCBI
CAITIQ010000606.region001,CAITIQ010000606,Uncultured delta strain ErkenSummer_bin-6818,NRPS-like,NRPS,Uncultured delta,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,CAITIQ01,CAITIQ01 sp903892415",GCA_903892415,NCBI
CAITIQ010000634.region001,CAITIQ010000634,Uncultured delta strain ErkenSummer_bin-6818,arylpolyene,Others,Uncultured delta,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,CAITIQ01,CAITIQ01 sp903892415",GCA_903892415,NCBI
CAITIQ010000660.region001,CAITIQ010000660,Uncultured delta strain ErkenSummer_bin-6818,phosphonate,Others,Uncultured delta,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,CAITIQ01,CAITIQ01 sp903892415",GCA_903892415,NCBI
CAITLS010000019.region001,CAITLS010000019,Uncultured myxococcales strain A3_bin-259,terpene,Terpene,Uncultured myxococcales,"Bacteria,Myxococcota,UBA9042,UBA9042,UBA9042,CAIYBN01,CAIYBN01 sp903842345",GCA_903893325,NCBI
CAITLS010000030.region001,CAITLS010000030,Uncultured myxococcales strain A3_bin-259,ranthipeptide,RiPPs,Uncultured myxococcales,"Bacteria,Myxococcota,UBA9042,UBA9042,UBA9042,CAIYBN01,CAIYBN01 sp903842345",GCA_903893325,NCBI
CAITLS010000069.region001,CAITLS010000069,Uncultured myxococcales strain A3_bin-259,RiPP-like,RiPPs,Uncultured myxococcales,"Bacteria,Myxococcota,UBA9042,UBA9042,UBA9042,CAIYBN01,CAIYBN01 sp903842345",GCA_903893325,NCBI
CAITLX010000042.region001,CAITLX010000042,Uncultured delta strain LJ-3-65m_bin-0446,betalactone,Others,Uncultured delta,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,CAITLX01,CAITLX01 sp903893335",GCA_903893335,NCBI
CAITLX010000316.region001,CAITLX010000316,Uncultured delta strain LJ-3-65m_bin-0446,RRE-containing,RiPPs,Uncultured delta,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,CAITLX01,CAITLX01 sp903893335",GCA_903893335,NCBI
CAITLX010000690.region001,CAITLX010000690,Uncultured delta strain LJ-3-65m_bin-0446,terpene,Terpene,Uncultured delta,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,CAITLX01,CAITLX01 sp903893335",GCA_903893335,NCBI
CAITLX010000935.region001,CAITLX010000935,Uncultured delta strain LJ-3-65m_bin-0446,RRE-containing,RiPPs,Uncultured delta,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,CAITLX01,CAITLX01 sp903893335",GCA_903893335,NCBI
CAITNC010000028.region001,CAITNC010000028,Uncultured delta strain LaPlata-b_bin-1812,arylpolyene,Others,Uncultured delta,"Bacteria,Myxococcota,UBA9042,CAIXZC01,CAITUV01,CAITUV01,CAITUV01 sp903895725",GCA_903893645,NCBI
CAITNC010000072.region001,CAITNC010000072,Uncultured delta strain LaPlata-b_bin-1812,arylpolyene,Others,Uncultured delta,"Bacteria,Myxococcota,UBA9042,CAIXZC01,CAITUV01,CAITUV01,CAITUV01 sp903895725",GCA_903893645,NCBI
CAITNC010000077.region001,CAITNC010000077,Uncultured delta strain LaPlata-b_bin-1812,RRE-containing,RiPPs,Uncultured delta,"Bacteria,Myxococcota,UBA9042,CAIXZC01,CAITUV01,CAITUV01,CAITUV01 sp903895725",GCA_903893645,NCBI
CAITNC010000155.region001,CAITNC010000155,Uncultured delta strain LaPlata-b_bin-1812,T3PKS,PKSother,Uncultured delta,"Bacteria,Myxococcota,UBA9042,CAIXZC01,CAITUV01,CAITUV01,CAITUV01 sp903895725",GCA_903893645,NCBI
CAITRC010000132.region001,CAITRC010000132,Uncultured delta strain Kiruna_bin-03244,RRE-containing,RiPPs,Uncultured delta,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,CAIQDA01,CAIQDA01 sp903870415",GCA_903894625,NCBI
CAITRC010000316.region001,CAITRC010000316,Uncultured delta strain Kiruna_bin-03244,ladderane,Others,Uncultured delta,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,CAIQDA01,CAIQDA01 sp903870415",GCA_903894625,NCBI
CAITRC010000391.region001,CAITRC010000391,Uncultured delta strain Kiruna_bin-03244,terpene,Terpene,Uncultured delta,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,CAIQDA01,CAIQDA01 sp903870415",GCA_903894625,NCBI
CAITRC010000500.region001,CAITRC010000500,Uncultured delta strain Kiruna_bin-03244,NRPS-like,NRPS,Uncultured delta,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,CAIQDA01,CAIQDA01 sp903870415",GCA_903894625,NCBI
CAITRH010000088.region001,CAITRH010000088,Uncultured delta strain Loclat_bin-17204,arylpolyene,Others,Uncultured delta,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,CAITRH01,CAITRH01 sp903894755",GCA_903894755,NCBI
CAITRH010000137.region001,CAITRH010000137,Uncultured delta strain Loclat_bin-17204,prodigiosin.butyrolactone,Others,Uncultured delta,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,CAITRH01,CAITRH01 sp903894755",GCA_903894755,NCBI
CAITRH010000148.region001,CAITRH010000148,Uncultured delta strain Loclat_bin-17204,RRE-containing,RiPPs,Uncultured delta,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,CAITRH01,CAITRH01 sp903894755",GCA_903894755,NCBI
CAITRH010000284.region001,CAITRH010000284,Uncultured delta strain Loclat_bin-17204,betalactone,Others,Uncultured delta,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,CAITRH01,CAITRH01 sp903894755",GCA_903894755,NCBI
CAITRH010000373.region001,CAITRH010000373,Uncultured delta strain Loclat_bin-17204,ladderane,Others,Uncultured delta,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,CAITRH01,CAITRH01 sp903894755",GCA_903894755,NCBI
CAITRH010000530.region001,CAITRH010000530,Uncultured delta strain Loclat_bin-17204,ranthipeptide,RiPPs,Uncultured delta,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,CAITRH01,CAITRH01 sp903894755",GCA_903894755,NCBI
CAITRH010000653.region001,CAITRH010000653,Uncultured delta strain Loclat_bin-17204,NRPS,NRPS,Uncultured delta,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,CAITRH01,CAITRH01 sp903894755",GCA_903894755,NCBI
CAITRH010000671.region001,CAITRH010000671,Uncultured delta strain Loclat_bin-17204,T1PKS.NRPS,PKS-NRP_Hybrids,Uncultured delta,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,CAITRH01,CAITRH01 sp903894755",GCA_903894755,NCBI
CAITRH010000720.region001,CAITRH010000720,Uncultured delta strain Loclat_bin-17204,T1PKS,PKSI,Uncultured delta,"Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,CAITRH01,CAITRH01 sp903894755",GCA_903894755,NCBI
CAITRW010000018.region001,CAITRW010000018,Uncultured anaeromyxobacter strain Ja_bin-0132,RRE-containing,RiPPs,Uncultured anaeromyxobacter,"Bacteria,Myxococcota,Myxococcia,Myxococcales,Anaeromyxobacteraceae,CAIOAK01,CAIOAK01 sp903874275",GCA_903894875,NCBI
CAITRW010000038.region001,CAITRW010000038,Uncultured anaeromyxobacter strain Ja_bin-0132,RRE-containing,RiPPs,Uncultured anaeromyxobacter,"Bacteria,Myxococcota,Myxococcia,Myxococcales,Anaeromyxobacteraceae,CAIOAK01,CAIOAK01 sp903874275",GCA_903894875,NCBI
CAITRW010000045.region001,CAITRW010000045,Uncultured anaeromyxobacter strain Ja_bin-0132,RRE-containing,RiPPs,Uncultured anaeromyxobacter,"Bacteria,Myxococcota,Myxococcia,Myxococcales,Anaeromyxobacteraceae,CAIOAK01,CAIOAK01 sp903874275",GCA_903894875,NCBI
CAITRW010000059.region001,CAITRW010000059,Uncultured anaeromyxobacter strain Ja_bin-0132,T3PKS,PKSother,Uncultured anaeromyxobacter,"Bacteria,Myxococcota,Myxococcia,Myxococcales,Anaeromyxobacteraceae,CAIOAK01,CAIOAK01 sp903874275",GCA_903894875,NCBI
CAITRW010000169.region001,CAITRW010000169,Uncultured anaeromyxobacter strain Ja_bin-0132,RRE-containing,RiPPs,Uncultured anaeromyxobacter,"Bacteria,Myxococcota,Myxococcia,Myxococcales,Anaeromyxobacteraceae,CAIOAK01,CAIOAK01 sp903874275",GCA_903894875,NCBI
CAITRW010000216.region001,CAITRW010000216,Uncultured anaeromyxobacter strain Ja_bin-0132,betalactone,Others,Uncultured anaeromyxobacter,"Bacteria,Myxococcota,Myxococcia,Myxococcales,Anaeromyxobacteraceae,CAIOAK01,CAIOAK01 sp903874275",GCA_903894875,NCBI
CAITTW010000036.region001,CAITTW010000036,Uncultured myxococcales strain LaPlata-15m-b_bin-811,arylpolyene,Others,Uncultured myxococcales,"Bacteria,Myxococcota,UBA9042,CAIXZC01,CAITUV01,CAITUV01,CAITUV01 sp903895725",GCA_903895425,NCBI
CAITTW010000048.region001,CAITTW010000048,Uncultured myxococcales strain LaPlata-15m-b_bin-811,RRE-containing,RiPPs,Uncultured myxococcales,"Bacteria,Myxococcota,UBA9042,CAIXZC01,CAITUV01,CAITUV01,CAITUV01 sp903895725",GCA_903895425,NCBI
CAITTW010000132.region001,CAITTW010000132,Uncultured myxococcales strain LaPlata-15m-b_bin-811,T3PKS,PKSother,Uncultured myxococcales,"Bacteria,Myxococcota,UBA9042,CAIXZC01,CAITUV01,CAITUV01,CAITUV01 sp903895725",GCA_903895425,NCBI
CAITTW010000165.region001,CAITTW010000165,Uncultured myxococcales strain LaPlata-15m-b_bin-811,arylpolyene,Others,Uncultured myxococcales,"Bacteria,Myxococcota,UBA9042,CAIXZC01,CAITUV01,CAITUV01,CAITUV01 sp903895725",GCA_903895425,NCBI
CAITUV010000017.region001,CAITUV010000017,Uncultured myxococcales strain LaPlata_bin-3248,T3PKS,PKSother,Uncultured myxococcales,"Bacteria,Myxococcota,UBA9042,CAIXZC01,CAITUV01,CAITUV01,CAITUV01 sp903895725",GCA_903895725,NCBI
CAITUV010000036.region001,CAITUV010000036,Uncultured myxococcales strain LaPlata_bin-3248,arylpolyene,Others,Uncultured myxococcales,"Bacteria,Myxococcota,UBA9042,CAIXZC01,CAITUV01,CAITUV01,CAITUV01 sp903895725",GCA_903895725,NCBI
CAITUV010000058.region001,CAITUV010000058,Uncultured myxococcales strain LaPlata_bin-3248,arylpolyene,Others,Uncultured myxococcales,"Bacteria,Myxococcota,UBA9042,CAIXZC01,CAITUV01,CAITUV01,CAITUV01 sp903895725",GCA_903895725,NCBI
CAITUV010000076.region001,CAITUV010000076,Uncultured myxococcales strain LaPlata_bin-3248,RRE-containing,RiPPs,Uncultured myxococcales,"Bacteria,Myxococcota,UBA9042,CAIXZC01,CAITUV01,CAITUV01,CAITUV01 sp903895725",GCA_903895725,NCBI
CAITYF010000009.region001,CAITYF010000009,Uncultured myxococcales strain Ja1_bin-0143,RRE-containing,RiPPs,Uncultured myxococcales,"Bacteria,Myxococcota,UBA9042,UBA9042,UBA9042,CAIYBN01,CAIYBN01 sp903896545",GCA_903896545,NCBI
CAITYF010000099.region001,CAITYF010000099,Uncultured myxococcales strain Ja1_bin-0143,ranthipeptide,RiPPs,Uncultured myxococcales,"Bacteria,Myxococcota,UBA9042,UBA9042,UBA9042,CAIYBN01,CAIYBN01 sp903896545",GCA_903896545,NCBI
CAITYF010000119.region001,CAITYF010000119,Uncultured myxococcales strain Ja1_bin-0143,RRE-containing,RiPPs,Uncultured myxococcales,"Bacteria,Myxococcota,UBA9042,UBA9042,UBA9042,CAIYBN01,CAIYBN01 sp903896545",GCA_903896545,NCBI
CAITYF010000174.region001,CAITYF010000174,Uncultured myxococcales strain Ja1_bin-0143,RiPP-like,RiPPs,Uncultured myxococcales,"Bacteria,Myxococcota,UBA9042,UBA9042,UBA9042,CAIYBN01,CAIYBN01 sp903896545",GCA_903896545,NCBI
CAIUAM010000122.region001,CAIUAM010000122,Uncultured myxococcales strain Umea1p2_bin-0391,RiPP-like,RiPPs,Uncultured myxococcales,"Bacteria,Myxococcota,UBA9042,UBA9042,UBA9042,CAIMEY01,CAIMEY01 sp903840165",GCA_903897135,NCBI
CAIUAM010000140.region001,CAIUAM010000140,Uncultured myxococcales strain Umea1p2_bin-0391,ranthipeptide,RiPPs,Uncultured myxococcales,"Bacteria,Myxococcota,UBA9042,UBA9042,UBA9042,CAIMEY01,CAIMEY01 sp903840165",GCA_903897135,NCBI
CAIUAM010000173.region001,CAIUAM010000173,Uncultured myxococcales strain Umea1p2_bin-0391,terpene,Terpene,Uncultured myxococcales,"Bacteria,Myxococcota,UBA9042,UBA9042,UBA9042,CAIMEY01,CAIMEY01 sp903840165",GCA_903897135,NCBI
CAIUAM010000217.region001,CAIUAM010000217,Uncultured myxococcales strain Umea1p2_bin-0391,terpene,Terpene,Uncultured myxococcales,"Bacteria,Myxococcota,UBA9042,UBA9042,UBA9042,CAIMEY01,CAIMEY01 sp903840165",GCA_903897135,NCBI
CAIUAM010000236.region001,CAIUAM010000236,Uncultured myxococcales strain Umea1p2_bin-0391,RRE-containing,RiPPs,Uncultured myxococcales,"Bacteria,Myxococcota,UBA9042,UBA9042,UBA9042,CAIMEY01,CAIMEY01 sp903840165",GCA_903897135,NCBI
CAIUDO010000042.region001,CAIUDO010000042,Uncultured proteobacterium strain LaPlata_bin-3660,RiPP-like,RiPPs,Uncultured proteobacterium,"Bacteria,Myxococcota,UBA796,UBA796,GCA-2862545,CAIUDO01,CAIUDO01 sp903897935",GCA_903897935,NCBI
CAIUDO010000114.region001,CAIUDO010000114,Uncultured proteobacterium strain LaPlata_bin-3660,terpene,Terpene,Uncultured proteobacterium,"Bacteria,Myxococcota,UBA796,UBA796,GCA-2862545,CAIUDO01,CAIUDO01 sp903897935",GCA_903897935,NCBI
CAIUDO010000266.region001,CAIUDO010000266,Uncultured proteobacterium strain LaPlata_bin-3660,RiPP-like,RiPPs,Uncultured proteobacterium,"Bacteria,Myxococcota,UBA796,UBA796,GCA-2862545,CAIUDO01,CAIUDO01 sp903897935",GCA_903897935,NCBI
CAIUDO010000283.region001,CAIUDO010000283,Uncultured proteobacterium strain LaPlata_bin-3660,RiPP-like,RiPPs,Uncultured proteobacterium,"Bacteria,Myxococcota,UBA796,UBA796,GCA-2862545,CAIUDO01,CAIUDO01 sp903897935",GCA_903897935,NCBI
CAIUDO010000341.region001,CAIUDO010000341,Uncultured proteobacterium strain LaPlata_bin-3660,T1PKS,PKSI,Uncultured proteobacterium,"Bacteria,Myxococcota,UBA796,UBA796,GCA-2862545,CAIUDO01,CAIUDO01 sp903897935",GCA_903897935,NCBI
CAIUDO010000445.region001,CAIUDO010000445,Uncultured proteobacterium strain LaPlata_bin-3660,RiPP-like,RiPPs,Uncultured proteobacterium,"Bacteria,Myxococcota,UBA796,UBA796,GCA-2862545,CAIUDO01,CAIUDO01 sp903897935",GCA_903897935,NCBI
CAIUDO010000516.region001,CAIUDO010000516,Uncultured proteobacterium strain LaPlata_bin-3660,RiPP-like,RiPPs,Uncultured proteobacterium,"Bacteria,Myxococcota,UBA796,UBA796,GCA-2862545,CAIUDO01,CAIUDO01 sp903897935",GCA_903897935,NCBI
CAIUDO010000647.region001,CAIUDO010000647,Uncultured proteobacterium strain LaPlata_bin-3660,terpene,Terpene,Uncultured proteobacterium,"Bacteria,Myxococcota,UBA796,UBA796,GCA-2862545,CAIUDO01,CAIUDO01 sp903897935",GCA_903897935,NCBI
CAIUDO010000771.region001,CAIUDO010000771,Uncultured proteobacterium strain LaPlata_bin-3660,RRE-containing,RiPPs,Uncultured proteobacterium,"Bacteria,Myxococcota,UBA796,UBA796,GCA-2862545,CAIUDO01,CAIUDO01 sp903897935",GCA_903897935,NCBI
CAIUDO010000899.region001,CAIUDO010000899,Uncultured proteobacterium strain LaPlata_bin-3660,T3PKS,PKSother,Uncultured proteobacterium,"Bacteria,Myxococcota,UBA796,UBA796,GCA-2862545,CAIUDO01,CAIUDO01 sp903897935",GCA_903897935,NCBI
CAIUKT010000016.region001,CAIUKT010000016,Uncultured myxococcales strain Loclat_bin-20296,resorcinol,Others,Uncultured myxococcales,"Bacteria,Myxococcota,UBA9042,DTJE01,DTJE01,CAIZWN01,CAIZWN01 sp903936705",GCA_903899815,NCBI
CAIUKT010000026.region001,CAIUKT010000026,Uncultured myxococcales strain Loclat_bin-20296,ranthipeptide,RiPPs,Uncultured myxococcales,"Bacteria,Myxococcota,UBA9042,DTJE01,DTJE01,CAIZWN01,CAIZWN01 sp903936705",GCA_903899815,NCBI
CAIUKT010000026.region002,CAIUKT010000026,Uncultured myxococcales strain Loclat_bin-20296,RiPP-like,RiPPs,Uncultured myxococcales,"Bacteria,Myxococcota,UBA9042,DTJE01,DTJE01,CAIZWN01,CAIZWN01 sp903936705",GCA_903899815,NCBI
CAIUKT010000057.region001,CAIUKT010000057,Uncultured myxococcales strain Loclat_bin-20296,arylpolyene,Others,Uncultured myxococcales,"Bacteria,Myxococcota,UBA9042,DTJE01,DTJE01,CAIZWN01,CAIZWN01 sp903936705",GCA_903899815,NCBI
CAIUKT010000061.region001,CAIUKT010000061,Uncultured myxococcales strain Loclat_bin-20296,arylpolyene,Others,Uncultured myxococcales,"Bacteria,Myxococcota,UBA9042,DTJE01,DTJE01,CAIZWN01,CAIZWN01 sp903936705",GCA_903899815,NCBI
CAIUKT010000067.region001,CAIUKT010000067,Uncultured myxococcales strain Loclat_bin-20296,NRPS-like,NRPS,Uncultured myxococcales,"Bacteria,Myxococcota,UBA9042,DTJE01,DTJE01,CAIZWN01,CAIZWN01 sp903936705",GCA_903899815,NCBI
CAIUMM010000013.region001,CAIUMM010000013,Uncultured proteobacterium strain Ki3-D2_bin-0965,arylpolyene,Others,Uncultured proteobacterium,"Bacteria,Myxococcota,UBA796,UBA796,SXON01,CAIUMM01,CAIUMM01 sp903900265",GCA_903900265,NCBI
CAIUMM010000015.region001,CAIUMM010000015,Uncultured proteobacterium strain Ki3-D2_bin-0965,T3PKS,PKSother,Uncultured proteobacterium,"Bacteria,Myxococcota,UBA796,UBA796,SXON01,CAIUMM01,CAIUMM01 sp903900265",GCA_903900265,NCBI
CAIUMM010000027.region001,CAIUMM010000027,Uncultured proteobacterium strain Ki3-D2_bin-0965,hglE-KS,PKSother,Uncultured proteobacterium,"Bacteria,Myxococcota,UBA796,UBA796,SXON01,CAIUMM01,CAIUMM01 sp903900265",GCA_903900265,NCBI
CAIUMM010000040.region001,CAIUMM010000040,Uncultured proteobacterium strain Ki3-D2_bin-0965,arylpolyene,Others,Uncultured proteobacterium,"Bacteria,Myxococcota,UBA796,UBA796,SXON01,CAIUMM01,CAIUMM01 sp903900265",GCA_903900265,NCBI
CAIUMM010000065.region001,CAIUMM010000065,Uncultured proteobacterium strain Ki3-D2_bin-0965,terpene,Terpene,Uncultured proteobacterium,"Bacteria,Myxococcota,UBA796,UBA796,SXON01,CAIUMM01,CAIUMM01 sp903900265",GCA_903900265,NCBI
CAIUMM010000153.region001,CAIUMM010000153,Uncultured proteobacterium strain Ki3-D2_bin-0965,T1PKS,PKSI,Uncultured proteobacterium,"Bacteria,Myxococcota,UBA796,UBA796,SXON01,CAIUMM01,CAIUMM01 sp903900265",GCA_903900265,NCBI
CAIUMM010000171.region001,CAIUMM010000171,Uncultured proteobacterium strain Ki3-D2_bin-0965,T3PKS,PKSother,Uncultured proteobacterium,"Bacteria,Myxococcota,UBA796,UBA796,SXON01,CAIUMM01,CAIUMM01 sp903900265",GCA_903900265,NCBI
CAIUMM010000182.region001,CAIUMM010000182,Uncultured proteobacterium strain Ki3-D2_bin-0965,arylpolyene,Others,Uncultured proteobacterium,"Bacteria,Myxococcota,UBA796,UBA796,SXON01,CAIUMM01,CAIUMM01 sp903900265",GCA_903900265,NCBI
CAIUMM010000185.region001,CAIUMM010000185,Uncultured proteobacterium strain Ki3-D2_bin-0965,T1PKS,PKSI,Uncultured proteobacterium,"Bacteria,Myxococcota,UBA796,UBA796,SXON01,CAIUMM01,CAIUMM01 sp903900265",GCA_903900265,NCBI
CAIUMM010000186.region001,CAIUMM010000186,Uncultured proteobacterium strain Ki3-D2_bin-0965,hglE-KS,PKSother,Uncultured proteobacterium,"Bacteria,Myxococcota,UBA796,UBA796,SXON01,CAIUMM01,CAIUMM01 sp903900265",GCA_903900265,NCBI
CAIUMM010000233.region001,CAIUMM010000233,Uncultured proteobacterium strain Ki3-D2_bin-0965,lanthipeptide-class-iv,RiPPs,Uncultured proteobacterium,"Bacteria,Myxococcota,UBA796,UBA796,SXON01,CAIUMM01,CAIUMM01 sp903900265",GCA_903900265,NCBI
CAIUNH010000064.region001,CAIUNH010000064,Uncultured myxococcales strain Ja1-D4_bin-635,RiPP-like,RiPPs,Uncultured myxococcales,"Bacteria,Myxococcota,UBA9042,UBA9042,UBA9042,CAIYBN01,CAIYBN01 sp903896545",GCA_903900455,NCBI
CAIUNH010000121.region001,CAIUNH010000121,Uncultured myxococcales strain Ja1-D4_bin-635,RRE-containing,RiPPs,Uncultured myxococcales,"Bacteria,Myxococcota,UBA9042,UBA9042,UBA9042,CAIYBN01,CAIYBN01 sp903896545",GCA_903900455,NCBI
CAIUNH010000440.region001,CAIUNH010000440,Uncultured myxococcales strain Ja1-D4_bin-635,ranthipeptide,RiPPs,Uncultured myxococcales,"Bacteria,Myxococcota,UBA9042,UBA9042,UBA9042,CAIYBN01,CAIYBN01 sp903896545",GCA_903900455,NCBI
CAIUNH010000451.region001,CAIUNH010000451,Uncultured myxococcales strain Ja1-D4_bin-635,RRE-containing,RiPPs,Uncultured myxococcales,"Bacteria,Myxococcota,UBA9042,UBA9042,UBA9042,CAIYBN01,CAIYBN01 sp903896545",GCA_903900455,NCBI
CAIUVH010000062.region001,CAIUVH010000062,Uncultured proteobacterium strain Erken-D3_bin-1232,terpene.T3PKS,Others,Uncultured proteobacterium,"Bacteria,Myxococcota,UBA796,UBA796,SXON01,SXON01,SXON01 sp903885375",GCA_903902565,NCBI
CAIUVH010000063.region001,CAIUVH010000063,Uncultured proteobacterium strain Erken-D3_bin-1232,hglE-KS,PKSother,Uncultured proteobacterium,"Bacteria,Myxococcota,UBA796,UBA796,SXON01,SXON01,SXON01 sp903885375",GCA_903902565,NCBI
CAIUVH010000068.region001,CAIUVH010000068,Uncultured proteobacterium strain Erken-D3_bin-1232,T3PKS.T1PKS,PKSother,Uncultured proteobacterium,"Bacteria,Myxococcota,UBA796,UBA796,SXON01,SXON01,SXON01 sp903885375",GCA_903902565,NCBI
CAIUVH010000074.region001,CAIUVH010000074,Uncultured proteobacterium strain Erken-D3_bin-1232,RiPP-like,RiPPs,Uncultured proteobacterium,"Bacteria,Myxococcota,UBA796,UBA796,SXON01,SXON01,SXON01 sp903885375",GCA_903902565,NCBI
